"Time","Length","Sequence Number","Acknowledgment Number","Info"
"17.735432915","17858","41607195","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=41607195 Ack=1 Win=65280 Len=17792 TSval=2972609530 TSecr=1160814403"
"17.941912391","66","41624986","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=41624986 Ack=1 Win=65280 Len=0 TSval=2972609737 TSecr=1160814404"
"18.050246847","18474","41624987","1","19  >  57254 [PSH, ACK] Seq=41624987 Ack=1 Win=65280 Len=18408 TSval=2972609845 TSecr=1160814718"
"18.050269421","65226","41643395","1","19  >  57254 [PSH, ACK] Seq=41643395 Ack=1 Win=65280 Len=65160 TSval=2972609845 TSecr=1160814718"
"18.050272497","65226","41708555","1","19  >  57254 [PSH, ACK] Seq=41708555 Ack=1 Win=65280 Len=65160 TSval=2972609845 TSecr=1160814718"
"18.050280502","27578","41773715","1","19  >  57254 [PSH, ACK] Seq=41773715 Ack=1 Win=65280 Len=27512 TSval=2972609845 TSecr=1160814718"
"18.050676696","8250","41801227","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=41801227 Ack=1 Win=65280 Len=8184 TSval=2972609845 TSecr=1160814719"
"18.050714178","29530","41809411","1","19  >  57254 [PSH, ACK] Seq=41809411 Ack=1 Win=65280 Len=29464 TSval=2972609846 TSecr=1160814719"
"18.050728526","46402","41838875","1","19  >  57254 [PSH, ACK] Seq=41838875 Ack=1 Win=65280 Len=46336 TSval=2972609846 TSecr=1160814719"
"18.051318003","18890","41885211","1","19  >  57254 [PSH, ACK] Seq=41885211 Ack=1 Win=65280 Len=18824 TSval=2972609846 TSecr=1160814719"
"18.051336048","19514","41904035","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=41904035 Ack=1 Win=65280 Len=19448 TSval=2972609846 TSecr=1160814719"
"18.051868724","17858","41923483","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=41923483 Ack=1 Win=65280 Len=17792 TSval=2972609847 TSecr=1160814720"
"18.224868201","27986","41941275","1","19  >  57254 [PSH, ACK] Seq=41941275 Ack=1 Win=65280 Len=27920 TSval=2972610020 TSecr=1160814893"
"18.224884332","65226","41969195","1","19  >  57254 [PSH, ACK] Seq=41969195 Ack=1 Win=65280 Len=65160 TSval=2972610020 TSecr=1160814893"
"18.224886135","65226","42034355","1","19  >  57254 [PSH, ACK] Seq=42034355 Ack=1 Win=65280 Len=65160 TSval=2972610020 TSecr=1160814893"
"18.224890333","21786","42099515","1","19  >  57254 [PSH, ACK] Seq=42099515 Ack=1 Win=65280 Len=21720 TSval=2972610020 TSecr=1160814893"
"18.225354497","43506","42121235","1","19  >  57254 [PSH, ACK] Seq=42121235 Ack=1 Win=65280 Len=43440 TSval=2972610020 TSecr=1160814893"
"18.225367853","44050","42164675","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=42164675 Ack=1 Win=65280 Len=43984 TSval=2972610020 TSecr=1160814893"
"18.225917250","21242","42208659","1","19  >  57254 [PSH, ACK] Seq=42208659 Ack=1 Win=65280 Len=21176 TSval=2972610021 TSecr=1160814894"
"18.225937850","20338","42229835","1","19  >  57254 [PSH, ACK] Seq=42229835 Ack=1 Win=65280 Len=20272 TSval=2972610021 TSecr=1160814894"
"18.226465436","19906","42250107","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=42250107 Ack=1 Win=65280 Len=19840 TSval=2972610021 TSecr=1160814894"
"18.382696179","25114","42269947","1","19  >  57254 [PSH, ACK] Seq=42269947 Ack=1 Win=65280 Len=25048 TSval=2972610177 TSecr=1160815051"
"18.382718412","65226","42294995","1","19  >  57254 [PSH, ACK] Seq=42294995 Ack=1 Win=65280 Len=65160 TSval=2972610177 TSecr=1160815051"
"18.382724434","59434","42360155","1","19  >  57254 [PSH, ACK] Seq=42360155 Ack=1 Win=65280 Len=59368 TSval=2972610177 TSecr=1160815051"
"18.383210846","5858","42419523","1","19  >  57254 [PSH, ACK] Seq=42419523 Ack=1 Win=65280 Len=5792 TSval=2972610178 TSecr=1160815051"
"18.383219833","65226","42425315","1","19  >  57254 [PSH, ACK] Seq=42425315 Ack=1 Win=65280 Len=65160 TSval=2972610178 TSecr=1160815051"
"18.388175038","34242","42490475","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=42490475 Ack=1 Win=65280 Len=34176 TSval=2972610183 TSecr=1160815056"
"18.565703471","31050","42524651","1","19  >  57254 [PSH, ACK] Seq=42524651 Ack=1 Win=65280 Len=30984 TSval=2972610360 TSecr=1160815233"
"18.565727888","65226","42555635","1","19  >  57254 [PSH, ACK] Seq=42555635 Ack=1 Win=65280 Len=65160 TSval=2972610360 TSecr=1160815233"
"18.565730513","65226","42620795","1","19  >  57254 [PSH, ACK] Seq=42620795 Ack=1 Win=65280 Len=65160 TSval=2972610360 TSecr=1160815233"
"18.565736625","24682","42685955","1","19  >  57254 [PSH, ACK] Seq=42685955 Ack=1 Win=65280 Len=24616 TSval=2972610360 TSecr=1160815233"
"18.566600059","40610","42710571","1","19  >  57254 [PSH, ACK] Seq=42710571 Ack=1 Win=65280 Len=40544 TSval=2972610361 TSecr=1160815235"
"18.566618214","49634","42751115","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=42751115 Ack=1 Win=65280 Len=49568 TSval=2972610361 TSecr=1160815235"
"18.572081254","15658","42800683","1","19  >  57254 [PSH, ACK] Seq=42800683 Ack=1 Win=65280 Len=15592 TSval=2972610367 TSecr=1160815240"
"18.572091734","26130","42816275","1","19  >  57254 [PSH, ACK] Seq=42816275 Ack=1 Win=65280 Len=26064 TSval=2972610367 TSecr=1160815240"
"18.572584237","19906","42842339","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=42842339 Ack=1 Win=65280 Len=19840 TSval=2972610367 TSecr=1160815241"
"18.755174426","19322","42862179","1","19  >  57254 [PSH, ACK] Seq=42862179 Ack=1 Win=65280 Len=19256 TSval=2972610550 TSecr=1160815423"
"18.755194515","65226","42881435","1","19  >  57254 [PSH, ACK] Seq=42881435 Ack=1 Win=65280 Len=65160 TSval=2972610550 TSecr=1160815423"
"18.755196809","65226","42946595","1","19  >  57254 [PSH, ACK] Seq=42946595 Ack=1 Win=65280 Len=65160 TSval=2972610550 TSecr=1160815423"
"18.755202300","42058","43011755","1","19  >  57254 [PSH, ACK] Seq=43011755 Ack=1 Win=65280 Len=41992 TSval=2972610550 TSecr=1160815423"
"18.773854828","1514","43052299","1","[TCP Retransmission] 19  >  57254 [ACK] Seq=43052299 Ack=1 Win=65280 Len=1448 TSval=2972610569 TSecr=1160815423"
"18.780785414","23234","43053747","1","19  >  57254 [PSH, ACK] Seq=43053747 Ack=1 Win=65280 Len=23168 TSval=2972610576 TSecr=1160815449"
"18.780814640","65226","43076915","1","19  >  57254 [PSH, ACK] Seq=43076915 Ack=1 Win=65280 Len=65160 TSval=2972610576 TSecr=1160815449"
"18.780819099","5306","43142075","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=43142075 Ack=1 Win=65280 Len=5240 TSval=2972610576 TSecr=1160815449"
"18.792314921","44482","43147315","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=43147315 Ack=1 Win=65280 Len=44416 TSval=2972610587 TSecr=1160815460"
"18.792932180","15570","43191731","1","19  >  57254 [PSH, ACK] Seq=43191731 Ack=1 Win=65280 Len=15504 TSval=2972610588 TSecr=1160815461"
"18.792939043","5858","43207235","1","19  >  57254 [PSH, ACK] Seq=43207235 Ack=1 Win=65280 Len=5792 TSval=2972610588 TSecr=1160815461"
"18.952605174","59434","43213027","1","19  >  57254 [PSH, ACK] Seq=43213027 Ack=1 Win=65280 Len=59368 TSval=2972610747 TSecr=1160815621"
"18.952623279","65226","43272395","1","19  >  57254 [PSH, ACK] Seq=43272395 Ack=1 Win=65280 Len=65160 TSval=2972610747 TSecr=1160815621"
"18.952626775","41554","43337555","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=43337555 Ack=1 Win=65280 Len=41488 TSval=2972610747 TSecr=1160815621"
"18.953102352","23738","43379043","1","19  >  57254 [PSH, ACK] Seq=43379043 Ack=1 Win=65280 Len=23672 TSval=2972610748 TSecr=1160815621"
"18.953111890","55090","43402715","1","19  >  57254 [PSH, ACK] Seq=43402715 Ack=1 Win=65280 Len=55024 TSval=2972610748 TSecr=1160815621"
"18.953599908","10202","43457739","1","19  >  57254 [PSH, ACK] Seq=43457739 Ack=1 Win=65280 Len=10136 TSval=2972610748 TSecr=1160815622"
"18.953611630","28202","43467875","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=43467875 Ack=1 Win=65280 Len=28136 TSval=2972610748 TSecr=1160815622"
"18.954090006","17858","43496011","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=43496011 Ack=1 Win=65280 Len=17792 TSval=2972610749 TSecr=1160815622"
"19.070813782","19298","43513803","1","19  >  57254 [PSH, ACK] Seq=43513803 Ack=1 Win=65280 Len=19232 TSval=2972610866 TSecr=1160815739"
"19.070839091","65226","43533035","1","19  >  57254 [PSH, ACK] Seq=43533035 Ack=1 Win=65280 Len=65160 TSval=2972610866 TSecr=1160815739"
"19.070849942","60882","43598195","1","19  >  57254 [PSH, ACK] Seq=43598195 Ack=1 Win=65280 Len=60816 TSval=2972610866 TSecr=1160815739"
"19.089876572","1514","43657563","1","[TCP Retransmission] 19  >  57254 [ACK] Seq=43657563 Ack=1 Win=65280 Len=1448 TSval=2972610885 TSecr=1160815739"
"19.091737084","4410","43659011","1","19  >  57254 [PSH, ACK] Seq=43659011 Ack=1 Win=65280 Len=4344 TSval=2972610887 TSecr=1160815760"
"19.091759637","65226","43663355","1","19  >  57254 [PSH, ACK] Seq=43663355 Ack=1 Win=65280 Len=65160 TSval=2972610887 TSecr=1160815760"
"19.091765408","1602","43728515","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=43728515 Ack=1 Win=65280 Len=1536 TSval=2972610887 TSecr=1160815760"
"19.095715454","32194","43730051","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=43730051 Ack=1 Win=65280 Len=32128 TSval=2972610891 TSecr=1160815764"
"19.170956150","31562","43762179","1","19  >  57254 [PSH, ACK] Seq=43762179 Ack=1 Win=65280 Len=31496 TSval=2972610966 TSecr=1160815839"
"19.170982781","65226","43793675","1","19  >  57254 [PSH, ACK] Seq=43793675 Ack=1 Win=65280 Len=65160 TSval=2972610966 TSecr=1160815839"
"19.170988272","56538","43858835","1","19  >  57254 [PSH, ACK] Seq=43858835 Ack=1 Win=65280 Len=56472 TSval=2972610966 TSecr=1160815839"
"19.171416266","8754","43915307","1","19  >  57254 [PSH, ACK] Seq=43915307 Ack=1 Win=65280 Len=8688 TSval=2972610966 TSecr=1160815840"
"19.171433419","65226","43923995","1","19  >  57254 [PSH, ACK] Seq=43923995 Ack=1 Win=65280 Len=65160 TSval=2972610966 TSecr=1160815840"
"19.171798091","36290","43989155","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=43989155 Ack=1 Win=65280 Len=36224 TSval=2972610967 TSecr=1160815840"
"19.172225596","17858","44025379","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=44025379 Ack=1 Win=65280 Len=17792 TSval=2972610967 TSecr=1160815840"
"19.310548756","11210","44043171","1","19  >  57254 [PSH, ACK] Seq=44043171 Ack=1 Win=65280 Len=11144 TSval=2972611105 TSecr=1160815979"
"19.310582090","65226","44054315","1","19  >  57254 [PSH, ACK] Seq=44054315 Ack=1 Win=65280 Len=65160 TSval=2972611105 TSecr=1160815979"
"19.310583934","65226","44119475","1","19  >  57254 [PSH, ACK] Seq=44119475 Ack=1 Win=65280 Len=65160 TSval=2972611105 TSecr=1160815979"
"19.310589114","1514","44184635","1","19  >  57254 [ACK] Seq=44184635 Ack=1 Win=65280 Len=1448 TSval=2972611105 TSecr=1160815979"
"19.311009043","63778","44186083","1","19  >  57254 [PSH, ACK] Seq=44186083 Ack=1 Win=65280 Len=63712 TSval=2972611106 TSecr=1160815979"
"19.311015225","5346","44249795","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=44249795 Ack=1 Win=65280 Len=5280 TSval=2972611106 TSecr=1160815979"
"19.311407230","32194","44255075","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=44255075 Ack=1 Win=65280 Len=32128 TSval=2972611106 TSecr=1160815980"
"19.457502357","27818","44287203","1","19  >  57254 [PSH, ACK] Seq=44287203 Ack=1 Win=65280 Len=27752 TSval=2972611252 TSecr=1160816125"
"19.457528968","65226","44314955","1","19  >  57254 [PSH, ACK] Seq=44314955 Ack=1 Win=65280 Len=65160 TSval=2972611252 TSecr=1160816125"
"19.457531633","65226","44380115","1","19  >  57254 [PSH, ACK] Seq=44380115 Ack=1 Win=65280 Len=65160 TSval=2972611252 TSecr=1160816125"
"19.457536844","26130","44445275","1","19  >  57254 [PSH, ACK] Seq=44445275 Ack=1 Win=65280 Len=26064 TSval=2972611252 TSecr=1160816125"
"19.458126010","39162","44471339","1","19  >  57254 [PSH, ACK] Seq=44471339 Ack=1 Win=65280 Len=39096 TSval=2972611253 TSecr=1160816126"
"19.458144746","50442","44510435","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=44510435 Ack=1 Win=65280 Len=50376 TSval=2972611253 TSecr=1160816126"
"19.458501358","14850","44560811","1","19  >  57254 [PSH, ACK] Seq=44560811 Ack=1 Win=65280 Len=14784 TSval=2972611253 TSecr=1160816127"
"19.458519964","27578","44575595","1","19  >  57254 [PSH, ACK] Seq=44575595 Ack=1 Win=65280 Len=27512 TSval=2972611253 TSecr=1160816127"
"19.458967782","19906","44603107","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=44603107 Ack=1 Win=65280 Len=19840 TSval=2972611254 TSecr=1160816127"
"19.604132364","17874","44622947","1","19  >  57254 [PSH, ACK] Seq=44622947 Ack=1 Win=65280 Len=17808 TSval=2972611399 TSecr=1160816272"
"19.604163905","65226","44640755","1","19  >  57254 [PSH, ACK] Seq=44640755 Ack=1 Win=65280 Len=65160 TSval=2972611399 TSecr=1160816272"
"19.604169426","62330","44705915","1","19  >  57254 [PSH, ACK] Seq=44705915 Ack=1 Win=65280 Len=62264 TSval=2972611399 TSecr=1160816272"
"19.604580565","2962","44768179","1","19  >  57254 [PSH, ACK] Seq=44768179 Ack=1 Win=65280 Len=2896 TSval=2972611399 TSecr=1160816273"
"19.604597037","65226","44771075","1","19  >  57254 [PSH, ACK] Seq=44771075 Ack=1 Win=65280 Len=65160 TSval=2972611399 TSecr=1160816273"
"19.604974915","34242","44836235","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=44836235 Ack=1 Win=65280 Len=34176 TSval=2972611400 TSecr=1160816273"
"19.699852723","31050","44870411","1","19  >  57254 [PSH, ACK] Seq=44870411 Ack=1 Win=65280 Len=30984 TSval=2972611495 TSecr=1160816367"
"19.699904373","65226","44901395","1","19  >  57254 [PSH, ACK] Seq=44901395 Ack=1 Win=65280 Len=65160 TSval=2972611495 TSecr=1160816367"
"19.699914132","56538","44966555","1","19  >  57254 [PSH, ACK] Seq=44966555 Ack=1 Win=65280 Len=56472 TSval=2972611495 TSecr=1160816367"
"19.713793523","1514","45021579","1","[TCP Retransmission] 19  >  57254 [ACK] Seq=45021579 Ack=1 Win=65280 Len=1448 TSval=2972611509 TSecr=1160816367"
"19.731876873","8754","45023027","1","19  >  57254 [PSH, ACK] Seq=45023027 Ack=1 Win=65280 Len=8688 TSval=2972611527 TSecr=1160816400"
"19.731900779","65226","45031715","1","19  >  57254 [PSH, ACK] Seq=45031715 Ack=1 Win=65280 Len=65160 TSval=2972611527 TSecr=1160816400"
"19.731906420","1994","45096875","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=45096875 Ack=1 Win=65280 Len=1928 TSval=2972611527 TSecr=1160816400"
"19.743706614","34242","45098803","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=45098803 Ack=1 Win=65280 Len=34176 TSval=2972611538 TSecr=1160816412"
"19.920196755","29122","45132979","1","19  >  57254 [PSH, ACK] Seq=45132979 Ack=1 Win=65280 Len=29056 TSval=2972611715 TSecr=1160816588"
"19.920224158","65226","45162035","1","19  >  57254 [PSH, ACK] Seq=45162035 Ack=1 Win=65280 Len=65160 TSval=2972611715 TSecr=1160816588"
"19.920226703","65226","45227195","1","19  >  57254 [PSH, ACK] Seq=45227195 Ack=1 Win=65280 Len=65160 TSval=2972611715 TSecr=1160816588"
"19.920232083","36266","45292355","1","19  >  57254 [PSH, ACK] Seq=45292355 Ack=1 Win=65280 Len=36200 TSval=2972611715 TSecr=1160816588"
"19.920622658","29026","45328555","1","19  >  57254 [PSH, ACK] Seq=45328555 Ack=1 Win=65280 Len=28960 TSval=2972611715 TSecr=1160816589"
"19.920646934","65226","45357515","1","19  >  57254 [PSH, ACK] Seq=45357515 Ack=1 Win=65280 Len=65160 TSval=2972611715 TSecr=1160816589"
"19.920652134","17946","45422675","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=45422675 Ack=1 Win=65280 Len=17880 TSval=2972611715 TSecr=1160816589"
"19.921054695","47346","45440555","1","19  >  57254 [PSH, ACK] Seq=45440555 Ack=1 Win=65280 Len=47280 TSval=2972611716 TSecr=1160816589"
"19.921073160","4410","45487835","1","19  >  57254 [PSH, ACK] Seq=45487835 Ack=1 Win=65280 Len=4344 TSval=2972611716 TSecr=1160816589"
"19.921482872","24002","45492179","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=45492179 Ack=1 Win=65280 Len=23936 TSval=2972611716 TSecr=1160816590"
"20.066519299","36946","45516115","1","19  >  57254 [PSH, ACK] Seq=45516115 Ack=1 Win=65280 Len=36880 TSval=2972611861 TSecr=1160816735"
"20.066546602","65226","45552995","1","19  >  57254 [PSH, ACK] Seq=45552995 Ack=1 Win=65280 Len=65160 TSval=2972611861 TSecr=1160816735"
"20.066576810","50746","45618155","1","19  >  57254 [PSH, ACK] Seq=45618155 Ack=1 Win=65280 Len=50680 TSval=2972611861 TSecr=1160816735"
"20.067325249","14546","45668835","1","19  >  57254 [PSH, ACK] Seq=45668835 Ack=1 Win=65280 Len=14480 TSval=2972611862 TSecr=1160816736"
"20.067347512","58674","45683315","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=45683315 Ack=1 Win=65280 Len=58608 TSval=2972611862 TSecr=1160816736"
"20.085807992","754","45741235","1","[TCP Window Full] [TCP Retransmission] 19  >  57254 [ACK] Seq=45741235 Ack=1 Win=65280 Len=688 TSval=2972611881 TSecr=1160816736"
"20.103952451","6618","45741923","1","19  >  57254 [PSH, ACK] Seq=45741923 Ack=1 Win=65280 Len=6552 TSval=2972611899 TSecr=1160816772"
"20.103979934","27578","45748475","1","19  >  57254 [PSH, ACK] Seq=45748475 Ack=1 Win=65280 Len=27512 TSval=2972611899 TSecr=1160816772"
"20.130068822","1514","45774539","1","[TCP Retransmission] 19  >  57254 [ACK] Seq=45774539 Ack=1 Win=65280 Len=1448 TSval=2972611925 TSecr=1160816772"
"20.361737910","194","45775987","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=45775987 Ack=1 Win=65280 Len=128 TSval=2972612157 TSecr=1160816816"
"20.514701243","37586","45776115","1","19  >  57254 [PSH, ACK] Seq=45776115 Ack=1 Win=65280 Len=37520 TSval=2972612309 TSecr=1160817183"
"20.514726001","65226","45813635","1","19  >  57254 [PSH, ACK] Seq=45813635 Ack=1 Win=65280 Len=65160 TSval=2972612309 TSecr=1160817183"
"20.514731011","50746","45878795","1","19  >  57254 [PSH, ACK] Seq=45878795 Ack=1 Win=65280 Len=50680 TSval=2972612309 TSecr=1160817183"
"20.528908249","14546","45929475","1","19  >  57254 [PSH, ACK] Seq=45929475 Ack=1 Win=65280 Len=14480 TSval=2972612324 TSecr=1160817197"
"20.528935622","58674","45943955","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=45943955 Ack=1 Win=65280 Len=58608 TSval=2972612324 TSecr=1160817197"
"20.545878635","6618","46002563","1","19  >  57254 [PSH, ACK] Seq=46002563 Ack=1 Win=65280 Len=6552 TSval=2972612341 TSecr=1160817214"
"20.545902602","27578","46009115","1","19  >  57254 [PSH, ACK] Seq=46009115 Ack=1 Win=65280 Len=27512 TSval=2972612341 TSecr=1160817214"
"20.762041926","194","46036627","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=46036627 Ack=1 Win=65280 Len=128 TSval=2972612557 TSecr=1160817215"
"20.965327967","37586","46036755","1","19  >  57254 [PSH, ACK] Seq=46036755 Ack=1 Win=65280 Len=37520 TSval=2972612760 TSecr=1160817634"
"20.965352244","65226","46074275","1","19  >  57254 [PSH, ACK] Seq=46074275 Ack=1 Win=65280 Len=65160 TSval=2972612760 TSecr=1160817634"
"20.965358806","50746","46139435","1","19  >  57254 [PSH, ACK] Seq=46139435 Ack=1 Win=65280 Len=50680 TSval=2972612760 TSecr=1160817634"
"20.983529512","14546","46190115","1","19  >  57254 [PSH, ACK] Seq=46190115 Ack=1 Win=65280 Len=14480 TSval=2972612778 TSecr=1160817652"
"20.983554280","58674","46204595","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=46204595 Ack=1 Win=65280 Len=58608 TSval=2972612778 TSecr=1160817652"
"20.999634259","6618","46263203","1","19  >  57254 [PSH, ACK] Seq=46263203 Ack=1 Win=65280 Len=6552 TSval=2972612794 TSecr=1160817668"
"20.999658566","27578","46269755","1","19  >  57254 [PSH, ACK] Seq=46269755 Ack=1 Win=65280 Len=27512 TSval=2972612794 TSecr=1160817668"
"21.225809524","194","46297267","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=46297267 Ack=1 Win=65280 Len=128 TSval=2972613021 TSecr=1160817680"
"21.293004555","37586","46297395","1","19  >  57254 [PSH, ACK] Seq=46297395 Ack=1 Win=65280 Len=37520 TSval=2972613088 TSecr=1160817962"
"21.293013653","65226","46334915","1","19  >  57254 [PSH, ACK] Seq=46334915 Ack=1 Win=65280 Len=65160 TSval=2972613088 TSecr=1160817962"
"21.293015997","50746","46400075","1","19  >  57254 [PSH, ACK] Seq=46400075 Ack=1 Win=65280 Len=50680 TSval=2972613088 TSecr=1160817962"
"21.309339632","14546","46450755","1","19  >  57254 [PSH, ACK] Seq=46450755 Ack=1 Win=65280 Len=14480 TSval=2972613104 TSecr=1160817978"
"21.309368648","58674","46465235","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=46465235 Ack=1 Win=65280 Len=58608 TSval=2972613104 TSecr=1160817978"
"21.341775951","754","46523155","1","[TCP Window Full] [TCP Retransmission] 19  >  57254 [ACK] Seq=46523155 Ack=1 Win=65280 Len=688 TSval=2972613137 TSecr=1160817978"
"21.342120745","6618","46523843","1","19  >  57254 [PSH, ACK] Seq=46523843 Ack=1 Win=65280 Len=6552 TSval=2972613137 TSecr=1160818011"
"21.342130725","27578","46530395","1","19  >  57254 [PSH, ACK] Seq=46530395 Ack=1 Win=65280 Len=27512 TSval=2972613137 TSecr=1160818011"
"21.573795679","194","46557907","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=46557907 Ack=1 Win=65280 Len=128 TSval=2972613369 TSecr=1160818022"
"21.674611830","37586","46558035","1","19  >  57254 [PSH, ACK] Seq=46558035 Ack=1 Win=65280 Len=37520 TSval=2972613469 TSecr=1160818343"
"21.674638021","65226","46595555","1","19  >  57254 [PSH, ACK] Seq=46595555 Ack=1 Win=65280 Len=65160 TSval=2972613469 TSecr=1160818343"
"21.674786205","50746","46660715","1","19  >  57254 [PSH, ACK] Seq=46660715 Ack=1 Win=65280 Len=50680 TSval=2972613470 TSecr=1160818343"
"21.709814868","1514","46709947","1","[TCP Retransmission] 19  >  57254 [ACK] Seq=46709947 Ack=1 Win=65280 Len=1448 TSval=2972613505 TSecr=1160818343"
"21.710177422","14546","46711395","1","19  >  57254 [PSH, ACK] Seq=46711395 Ack=1 Win=65280 Len=14480 TSval=2972613505 TSecr=1160818379"
"21.710210376","58674","46725875","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=46725875 Ack=1 Win=65280 Len=58608 TSval=2972613505 TSecr=1160818379"
"21.751204327","6618","46784483","1","19  >  57254 [PSH, ACK] Seq=46784483 Ack=1 Win=65280 Len=6552 TSval=2972613546 TSecr=1160818420"
"21.751232251","27578","46791035","1","19  >  57254 [PSH, ACK] Seq=46791035 Ack=1 Win=65280 Len=27512 TSval=2972613546 TSecr=1160818420"
"21.977836839","194","46818547","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=46818547 Ack=1 Win=65280 Len=128 TSval=2972613773 TSecr=1160818424"
"22.090391519","37586","46818675","1","19  >  57254 [PSH, ACK] Seq=46818675 Ack=1 Win=65280 Len=37520 TSval=2972613885 TSecr=1160818759"
"22.090416547","65226","46856195","1","19  >  57254 [PSH, ACK] Seq=46856195 Ack=1 Win=65280 Len=65160 TSval=2972613885 TSecr=1160818759"
"22.090583786","50746","46921355","1","19  >  57254 [PSH, ACK] Seq=46921355 Ack=1 Win=65280 Len=50680 TSval=2972613885 TSecr=1160818759"
"22.108224703","14546","46972035","1","19  >  57254 [PSH, ACK] Seq=46972035 Ack=1 Win=65280 Len=14480 TSval=2972613903 TSecr=1160818777"
"22.108247858","58674","46986515","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=46986515 Ack=1 Win=65280 Len=58608 TSval=2972613903 TSecr=1160818777"
"22.108484728","6618","47045123","1","19  >  57254 [PSH, ACK] Seq=47045123 Ack=1 Win=65280 Len=6552 TSval=2972613903 TSecr=1160818777"
"22.108502753","27578","47051675","1","19  >  57254 [PSH, ACK] Seq=47051675 Ack=1 Win=65280 Len=27512 TSval=2972613903 TSecr=1160818777"
"22.341807562","194","47079187","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=47079187 Ack=1 Win=65280 Len=128 TSval=2972614137 TSecr=1160818793"
"22.558180911","66","47079314","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=47079314 Ack=1 Win=65280 Len=0 TSval=2972614353 TSecr=1160819011"
"22.561764261","37586","47079315","1","19  >  57254 [PSH, ACK] Seq=47079315 Ack=1 Win=65280 Len=37520 TSval=2972614357 TSecr=1160819231"
"22.561784630","65226","47116835","1","19  >  57254 [PSH, ACK] Seq=47116835 Ack=1 Win=65280 Len=65160 TSval=2972614357 TSecr=1160819231"
"22.561787816","65226","47181995","1","19  >  57254 [PSH, ACK] Seq=47181995 Ack=1 Win=65280 Len=65160 TSval=2972614357 TSecr=1160819231"
"22.561947327","17442","47247155","1","19  >  57254 [PSH, ACK] Seq=47247155 Ack=1 Win=65280 Len=17376 TSval=2972614357 TSecr=1160819231"
"22.562127274","18386","47264531","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=47264531 Ack=1 Win=65280 Len=18320 TSval=2972614357 TSecr=1160819231"
"22.583468675","29530","47282851","1","19  >  57254 [PSH, ACK] Seq=47282851 Ack=1 Win=65280 Len=29464 TSval=2972614378 TSecr=1160819253"
"22.583478423","49298","47312315","1","19  >  57254 [PSH, ACK] Seq=47312315 Ack=1 Win=65280 Len=49232 TSval=2972614378 TSecr=1160819253"
"22.601731731","15994","47361547","1","19  >  57254 [PSH, ACK] Seq=47361547 Ack=1 Win=65280 Len=15928 TSval=2972614397 TSecr=1160819270"
"22.601759073","20362","47377475","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=47377475 Ack=1 Win=65280 Len=20296 TSval=2972614397 TSecr=1160819270"
